application_id,channel,region,application_date,sla_breach_flag,op_risk_event_flag,fraud_flag,data_entry_error_flag,kyc_issue_flag,booked_flag,ever_30dpd_6m,app_year_month
40672,Branch,East,2023-09-04,0,0,0,0,0,1,0,2023-09
40673,Branch,North,2023-05-30,1,0,0,0,0,1,0,2023-05
40674,DSA,North,2023-03-18,0,0,0,0,0,1,0,2023-03
40675,DSA,West,2023-12-24,0,0,0,0,0,1,0,2023-12
40676,Mobile,East,2023-06-25,0,0,0,0,0,1,0,2023-06
40677,DSA,North,2023-07-25,0,1,0,0,0,1,0,2023-07
40678,Branch,North,2023-07-18,0,0,0,0,0,1,0,2023-07
40679,Branch,North,2023-02-19,0,0,0,0,0,1,0,2023-02
40680,Online,West,2023-03-24,0,0,0,0,0,1,0,2023-03
40681,Online,North,2023-07-06,0,0,0,0,0,1,0,2023-07
40682,Mobile,West,2023-06-16,0,0,0,0,0,1,0,2023-06
40683,Online,Metro,2023-09-30,0,0,0,0,0,0,0,2023-09
40684,Mobile,Metro,2023-10-17,0,0,0,0,0,0,0,2023-10
40685,Online,Metro,2023-11-27,1,0,0,0,0,1,0,2023-11
40686,Branch,Metro,2023-05-17,0,0,0,0,0,0,0,2023-05
40687,DSA,South,2023-10-22,0,0,0,0,0,0,0,2023-10
40688,DSA,South,2023-11-19,0,0,0,0,0,1,1,2023-11
40689,Mobile,Metro,2023-05-31,1,0,0,0,0,1,0,2023-05
40690,DSA,Metro,2023-06-17,0,0,0,0,0,1,0,2023-06
40691,DSA,East,2023-05-12,0,0,0,0,0,1,0,2023-05
40692,Online,North,2023-04-19,0,0,0,0,0,1,0,2023-04
40693,Branch,East,2023-05-24,0,1,0,0,0,0,0,2023-05
40694,DSA,East,2023-05-05,0,0,0,0,0,1,0,2023-05
40695,Branch,East,2023-02-28,0,0,0,0,0,0,0,2023-02
40696,Online,East,2023-08-01,0,0,0,0,0,1,0,2023-08
40697,Online,East,2023-10-08,0,0,0,0,0,1,0,2023-10
40698,DSA,East,2023-09-11,0,0,1,0,0,1,0,2023-09
40699,DSA,Metro,2023-08-26,0,0,0,0,0,1,0,2023-08
40700,Online,East,2023-08-17,0,0,0,0,0,1,0,2023-08
40701,Online,South,2023-05-28,1,0,0,0,0,1,0,2023-05
40702,Mobile,North,2023-05-19,0,0,0,0,0,1,0,2023-05
40703,Mobile,South,2023-12-19,1,0,0,0,0,1,0,2023-12
40704,Branch,West,2023-04-10,0,0,0,0,0,1,0,2023-04
40705,Online,South,2023-10-15,0,0,0,0,0,1,0,2023-10
40706,Branch,West,2023-07-30,0,0,0,0,0,1,0,2023-07
40707,Online,Metro,2023-12-30,0,0,0,0,0,0,0,2023-12
40708,Branch,West,2023-06-22,0,1,0,0,0,1,0,2023-06
40709,Mobile,East,2023-12-04,0,0,0,0,0,1,0,2023-12
40710,Online,East,2023-10-19,1,0,0,0,1,0,0,2023-10
40711,Online,East,2023-12-10,1,0,0,0,0,1,0,2023-12
40712,Branch,West,2023-05-08,0,1,0,0,0,1,0,2023-05
40713,Branch,West,2023-04-06,1,0,0,0,1,1,0,2023-04
40714,DSA,West,2023-09-22,0,0,0,0,0,1,0,2023-09
40715,DSA,North,2023-04-27,0,0,0,0,0,1,0,2023-04
40716,Mobile,North,2023-06-01,0,1,0,0,1,1,0,2023-06
40717,Online,North,2023-12-01,0,1,0,0,0,1,0,2023-12
40718,Online,East,2023-02-16,0,0,0,0,0,1,0,2023-02
40719,Branch,Metro,2023-08-25,0,0,0,0,0,1,0,2023-08
40720,Mobile,South,2023-08-14,1,0,0,0,0,1,0,2023-08
40721,Online,North,2023-11-11,0,0,0,0,0,1,0,2023-11
40722,Mobile,South,2023-09-23,0,0,0,0,0,1,0,2023-09
40723,DSA,North,2023-10-25,0,0,0,0,0,1,0,2023-10
40724,Branch,West,2023-12-25,0,1,0,0,0,0,0,2023-12
40725,Online,West,2023-04-16,1,0,0,0,0,1,0,2023-04
40726,Branch,East,2023-05-17,0,0,0,0,0,1,0,2023-05
40727,DSA,East,2023-06-19,0,0,0,0,0,0,0,2023-06
40728,Mobile,South,2023-10-09,0,0,0,0,0,1,0,2023-10
40729,Mobile,East,2023-07-26,0,0,1,0,0,0,0,2023-07
40730,DSA,Metro,2023-08-25,1,0,0,0,0,1,0,2023-08
40731,DSA,Metro,2023-05-04,1,0,0,0,0,1,0,2023-05
40732,Online,Metro,2023-11-09,0,0,0,0,0,1,0,2023-11
40733,Online,East,2023-10-05,0,0,0,0,0,1,0,2023-10
40734,Online,North,2023-03-28,0,0,0,0,0,1,0,2023-03
40735,Online,South,2023-09-16,0,0,0,0,0,1,1,2023-09
40736,Online,South,2023-11-08,0,0,0,0,0,1,0,2023-11
40737,Mobile,South,2023-08-31,0,0,0,0,0,1,0,2023-08
40738,Online,North,2023-05-04,1,0,0,0,0,1,0,2023-05
40739,DSA,East,2023-03-27,0,0,0,0,0,1,0,2023-03
40740,DSA,North,2023-07-09,0,1,0,0,0,1,0,2023-07
40741,Online,West,2023-06-17,0,0,0,1,0,1,0,2023-06
40742,DSA,North,2023-12-20,0,0,0,0,0,1,0,2023-12
40743,Branch,East,2023-04-30,1,0,0,0,0,1,0,2023-04
40744,Mobile,North,2023-01-05,0,1,0,0,0,1,0,2023-01
40745,Mobile,East,2023-02-22,0,1,0,0,1,1,0,2023-02
40746,Online,North,2023-03-13,0,0,0,0,0,1,0,2023-03
40747,Branch,North,2023-11-18,1,0,0,1,0,1,0,2023-11
40748,Online,South,2023-05-19,0,1,0,0,0,1,0,2023-05
40749,Online,South,2023-04-25,0,0,0,0,0,1,0,2023-04
40750,DSA,South,2023-04-15,1,0,0,0,0,1,0,2023-04
40751,Mobile,East,2023-09-08,0,0,0,0,0,1,0,2023-09
40752,Branch,Metro,2023-02-14,0,0,0,0,0,1,1,2023-02
40753,DSA,Metro,2023-07-09,0,0,0,0,0,1,0,2023-07
40754,Mobile,Metro,2023-12-27,0,0,0,0,0,1,0,2023-12
40755,Mobile,Metro,2023-04-25,0,0,0,0,0,1,0,2023-04
40756,Online,East,2023-03-28,0,0,0,0,0,1,0,2023-03
40757,Branch,South,2023-03-06,1,0,0,0,0,0,0,2023-03
40758,Online,South,2023-03-15,1,0,0,0,0,1,0,2023-03
40759,DSA,South,2023-03-08,0,0,0,0,0,1,0,2023-03
40760,Online,East,2023-10-12,1,0,0,0,0,1,0,2023-10
40761,Online,North,2023-12-01,0,1,0,0,0,1,0,2023-12
40762,Mobile,West,2023-03-28,1,0,0,0,0,1,1,2023-03
40763,Mobile,East,2023-11-01,1,0,0,0,0,1,0,2023-11
40764,DSA,North,2023-01-08,0,0,0,0,0,0,0,2023-01
40765,Mobile,South,2023-12-11,0,0,0,0,0,1,0,2023-12
40766,Mobile,South,2023-12-24,0,0,0,0,0,1,0,2023-12
40767,Mobile,Metro,2023-02-21,1,0,0,0,0,1,0,2023-02
40768,Online,Metro,2023-05-06,1,0,0,0,0,1,0,2023-05
40769,Branch,North,2023-09-25,0,0,0,0,0,1,0,2023-09
40770,DSA,West,2023-05-09,0,0,0,0,0,1,0,2023-05
40771,Online,North,2023-01-04,0,0,0,0,0,1,0,2023-01
40772,DSA,North,2023-12-25,0,1,0,0,0,1,0,2023-12
40773,Online,West,2023-08-10,0,0,0,1,0,1,0,2023-08
40774,DSA,North,2023-08-14,0,0,1,0,0,1,0,2023-08
40775,Mobile,North,2023-04-30,0,0,0,0,0,1,0,2023-04
40776,DSA,East,2023-07-07,0,0,0,0,0,1,0,2023-07
40777,Branch,West,2023-06-20,0,1,0,0,0,1,0,2023-06
40778,DSA,South,2023-12-27,0,0,1,0,0,1,0,2023-12
40779,Branch,Metro,2023-04-07,1,0,0,1,0,1,0,2023-04
40780,DSA,South,2023-06-21,0,1,0,0,0,1,0,2023-06
40781,Mobile,South,2023-09-26,0,1,0,0,0,1,0,2023-09
40782,DSA,Metro,2023-09-07,1,0,0,0,0,0,1,2023-09
40783,Online,Metro,2023-10-03,0,1,0,0,0,1,0,2023-10
40784,Mobile,North,2023-06-15,0,0,0,0,0,1,0,2023-06
40785,Mobile,West,2023-07-10,0,0,0,0,0,1,0,2023-07
40786,Online,Metro,2023-11-20,0,0,0,1,0,1,0,2023-11
40787,Mobile,West,2023-04-28,0,0,0,0,0,1,0,2023-04
40788,Mobile,North,2023-01-23,1,0,0,0,0,1,0,2023-01
40789,Online,South,2023-08-05,0,0,0,0,0,0,0,2023-08
40790,Mobile,Metro,2023-05-19,1,0,0,0,0,1,1,2023-05
40791,Mobile,Metro,2023-01-31,0,0,0,0,0,1,0,2023-01
40792,Mobile,North,2023-02-10,0,0,0,0,0,1,0,2023-02
40793,Mobile,West,2023-08-14,0,1,0,0,0,0,0,2023-08
40794,DSA,West,2023-02-26,0,0,0,0,0,1,0,2023-02
40795,Mobile,East,2023-01-30,0,1,0,0,0,1,0,2023-01
40796,Mobile,South,2023-04-18,0,1,0,0,0,1,0,2023-04
40797,Mobile,East,2023-07-27,1,0,0,0,0,1,0,2023-07
40798,DSA,West,2023-12-18,0,0,0,0,0,1,0,2023-12
40799,Branch,East,2023-12-22,1,0,0,0,0,1,0,2023-12
40800,Mobile,West,2023-03-23,0,0,0,0,0,1,0,2023-03
40801,Branch,Metro,2023-05-16,0,0,0,0,0,1,0,2023-05
40802,Branch,North,2023-07-24,1,0,0,0,0,0,1,2023-07
40803,Online,East,2023-03-03,0,0,0,0,0,1,0,2023-03
40804,Online,Metro,2023-06-04,1,0,0,0,0,1,0,2023-06
40805,Branch,Metro,2023-09-07,0,0,0,0,0,1,0,2023-09
40806,DSA,North,2023-03-05,0,0,0,0,0,1,0,2023-03
40807,Mobile,North,2023-07-21,1,0,0,0,0,1,0,2023-07
40808,Mobile,Metro,2023-06-14,0,0,0,0,0,1,0,2023-06
40809,Mobile,Metro,2023-10-30,0,0,0,0,0,1,0,2023-10
40810,Online,East,2023-06-21,0,0,0,0,0,1,0,2023-06
40811,Online,East,2023-03-12,1,0,0,0,0,1,0,2023-03
40812,Mobile,South,2023-03-21,0,0,0,0,0,1,0,2023-03
40813,Branch,South,2023-03-07,0,0,0,0,0,1,0,2023-03
40814,Online,Metro,2023-02-12,0,0,0,0,0,1,0,2023-02
40815,Mobile,South,2023-02-26,0,0,0,0,0,1,0,2023-02
40816,Branch,Metro,2023-08-22,0,0,0,0,0,1,0,2023-08
40817,Mobile,North,2023-03-30,0,0,0,0,0,0,0,2023-03
40818,Online,North,2023-12-12,0,0,0,0,0,1,0,2023-12
40819,DSA,East,2023-03-31,0,0,0,0,0,1,0,2023-03
40820,DSA,West,2023-01-18,0,0,0,0,0,1,0,2023-01
40821,Online,Metro,2023-08-08,0,0,0,0,0,0,0,2023-08
40822,Branch,East,2023-07-14,0,0,0,0,0,1,0,2023-07
40823,Mobile,South,2023-02-26,0,0,0,0,0,1,0,2023-02
40824,Online,Metro,2023-12-22,0,0,0,0,0,1,0,2023-12
40825,Branch,East,2023-12-26,0,0,0,0,0,1,0,2023-12
40826,Mobile,South,2023-05-09,0,0,0,0,0,1,0,2023-05
40827,Mobile,Metro,2023-11-26,0,0,0,0,0,1,0,2023-11
40828,Online,East,2023-04-18,0,0,0,0,0,1,0,2023-04
40829,Mobile,West,2023-12-17,0,0,0,0,1,1,0,2023-12
40830,DSA,East,2023-01-08,0,0,0,0,0,1,0,2023-01
40831,DSA,Metro,2023-10-31,0,0,0,0,0,1,0,2023-10
40832,Mobile,South,2023-07-05,0,0,0,0,0,1,0,2023-07
40833,Online,Metro,2023-04-27,1,0,0,0,0,0,0,2023-04
40834,Mobile,Metro,2023-07-11,0,0,0,0,0,1,0,2023-07
40835,Online,East,2023-03-12,0,0,0,0,0,1,0,2023-03
40836,Online,Metro,2023-08-15,1,0,0,0,0,1,0,2023-08
40837,DSA,North,2023-02-09,0,0,0,0,0,1,1,2023-02
40838,DSA,West,2023-03-25,0,0,0,0,0,1,0,2023-03
40839,Branch,South,2023-09-16,0,0,0,0,0,1,0,2023-09
40840,Online,West,2023-07-10,0,1,0,0,0,1,0,2023-07
40841,Mobile,East,2023-01-11,0,0,0,0,0,1,0,2023-01
40842,Online,East,2023-02-27,1,0,0,0,0,1,0,2023-02
40843,DSA,North,2023-07-23,0,0,0,0,0,1,0,2023-07
40844,Online,East,2023-04-16,0,0,0,0,0,1,0,2023-04
40845,Branch,East,2023-04-16,0,0,0,1,0,1,0,2023-04
40846,Mobile,East,2023-10-29,0,1,0,0,0,1,0,2023-10
40847,Online,West,2023-01-12,1,0,0,0,0,1,0,2023-01
40848,Mobile,North,2023-04-16,0,0,0,0,0,1,0,2023-04
40849,Mobile,Metro,2023-01-08,0,0,0,0,0,1,0,2023-01
40850,DSA,South,2023-08-02,0,0,0,0,0,0,0,2023-08
40851,Online,North,2023-07-31,0,0,0,0,0,0,0,2023-07
40852,Mobile,West,2023-11-01,0,1,0,0,0,1,0,2023-11
40853,DSA,Metro,2023-06-08,0,0,0,0,0,1,0,2023-06
40854,Branch,Metro,2023-10-29,0,0,0,0,0,1,0,2023-10
40855,Branch,South,2023-08-10,0,0,0,0,0,1,0,2023-08
40856,Online,Metro,2023-10-23,1,0,0,0,0,1,0,2023-10
40857,Mobile,North,2023-06-08,0,0,0,0,0,1,0,2023-06
40858,Online,Metro,2023-01-20,0,0,0,0,0,1,0,2023-01
40859,Mobile,West,2023-05-10,0,0,0,0,0,1,0,2023-05
40860,DSA,Metro,2023-09-19,0,0,0,0,0,1,0,2023-09
40861,Branch,West,2023-03-19,0,0,0,0,0,1,0,2023-03
40862,Branch,Metro,2023-12-11,0,0,0,0,0,1,0,2023-12
40863,Branch,South,2023-04-12,0,0,0,0,0,1,1,2023-04
40864,Branch,North,2023-02-06,0,0,0,0,0,1,0,2023-02
40865,Online,West,2023-08-08,0,1,0,0,0,1,0,2023-08
40866,Mobile,Metro,2023-05-02,1,1,0,0,0,1,0,2023-05
40867,Online,East,2023-07-18,1,0,0,0,0,1,0,2023-07
40868,DSA,East,2023-11-11,0,0,0,0,0,1,0,2023-11
40869,Branch,North,2023-11-16,0,0,0,0,0,1,0,2023-11
40870,Mobile,West,2023-09-30,0,0,0,0,0,1,0,2023-09
40871,Online,South,2023-05-07,0,0,0,0,0,0,0,2023-05
40872,Mobile,South,2023-06-25,1,0,0,0,0,1,0,2023-06
40873,Online,North,2023-11-18,1,0,0,0,0,1,0,2023-11
40874,Mobile,South,2023-01-12,0,0,0,0,0,1,0,2023-01
40875,Mobile,Metro,2023-07-27,1,1,0,0,0,1,0,2023-07
40876,Branch,North,2023-06-09,0,0,0,0,0,1,0,2023-06
40877,Online,West,2023-10-01,0,0,0,0,0,1,0,2023-10
40878,DSA,South,2023-03-03,0,1,0,0,0,1,0,2023-03
40879,Mobile,Metro,2023-01-16,1,0,0,0,0,1,0,2023-01
40880,DSA,South,2023-09-01,0,0,0,0,0,1,0,2023-09
40881,Branch,North,2023-10-07,0,0,0,0,0,1,0,2023-10
40882,DSA,North,2023-09-02,0,0,0,0,0,1,0,2023-09
40883,Mobile,South,2023-03-16,0,0,0,0,0,1,0,2023-03
40884,Mobile,North,2023-07-11,0,0,1,0,0,0,0,2023-07
40885,Mobile,East,2023-02-15,1,0,0,0,0,1,0,2023-02
40886,Online,North,2023-10-25,0,0,0,0,1,1,0,2023-10
40887,DSA,West,2023-03-29,0,0,0,0,0,1,0,2023-03
40888,Online,South,2023-03-19,0,0,0,0,0,0,0,2023-03
40889,Mobile,East,2023-08-24,0,0,0,0,0,1,0,2023-08
40890,Mobile,South,2023-04-10,1,0,0,0,0,1,0,2023-04
40891,Branch,North,2023-05-09,0,0,0,0,1,1,0,2023-05
40892,Branch,East,2023-03-31,1,0,0,0,0,1,0,2023-03
40893,Mobile,South,2023-01-26,1,0,0,0,0,1,0,2023-01
40894,Online,North,2023-11-20,0,0,0,0,0,1,0,2023-11
40895,Online,North,2023-03-31,0,0,0,0,0,1,1,2023-03
40896,Mobile,South,2023-05-12,0,0,0,0,0,1,0,2023-05
40897,DSA,South,2023-12-18,0,0,0,0,0,0,0,2023-12
40898,Online,South,2023-05-24,0,0,0,1,0,1,0,2023-05
40899,Mobile,East,2023-04-11,0,1,0,0,0,1,0,2023-04
40900,Branch,East,2023-07-27,1,0,0,0,0,0,0,2023-07
40901,Mobile,West,2023-06-17,0,0,0,0,0,1,0,2023-06
40902,Online,East,2023-03-25,0,0,0,0,0,0,0,2023-03
40903,Mobile,North,2023-03-22,0,0,0,0,0,0,0,2023-03
40904,DSA,East,2023-06-26,1,0,0,0,0,1,0,2023-06
40905,DSA,South,2023-07-31,0,0,0,0,1,1,0,2023-07
40906,Online,South,2023-04-06,0,1,0,0,0,1,0,2023-04
40907,Mobile,East,2023-05-08,1,0,0,0,0,1,0,2023-05
40908,DSA,North,2023-09-24,0,0,0,0,0,1,0,2023-09
40909,DSA,West,2023-03-03,0,1,0,0,0,1,0,2023-03
40910,Branch,South,2023-12-15,0,0,0,0,0,1,0,2023-12
40911,Online,Metro,2023-01-27,0,1,0,1,0,1,0,2023-01
40912,Branch,West,2023-03-26,0,0,0,0,0,1,0,2023-03
40913,Branch,Metro,2023-01-29,0,0,0,0,0,1,0,2023-01
40914,DSA,Metro,2023-05-02,0,0,0,0,0,1,1,2023-05
40915,Mobile,Metro,2023-10-15,1,1,0,1,0,0,0,2023-10
40916,Branch,South,2023-06-18,0,0,1,0,0,1,0,2023-06
40917,Online,South,2023-08-21,0,0,0,0,0,1,0,2023-08
40918,Online,Metro,2023-11-03,0,0,0,0,0,1,0,2023-11
40919,Mobile,Metro,2023-10-07,1,0,0,0,0,0,0,2023-10
40920,Online,West,2023-10-09,1,0,0,0,0,1,0,2023-10
40921,Branch,South,2023-06-30,1,0,0,1,0,1,0,2023-06
40922,Mobile,Metro,2023-01-21,0,0,1,0,0,1,0,2023-01
40923,Online,North,2023-01-31,0,0,0,0,0,0,0,2023-01
40924,Online,South,2023-01-07,1,0,0,0,0,1,0,2023-01
40925,Branch,South,2023-08-25,0,0,0,0,1,1,0,2023-08
40926,Branch,North,2023-04-07,0,0,0,0,0,1,0,2023-04
40927,Branch,Metro,2023-10-23,0,0,0,0,0,1,0,2023-10
40928,Branch,East,2023-02-22,1,0,0,0,0,1,0,2023-02
40929,Mobile,South,2023-11-17,1,0,0,0,0,1,0,2023-11
40930,Mobile,Metro,2023-03-25,0,0,0,0,0,1,1,2023-03
40931,Mobile,North,2023-08-01,0,0,0,0,0,1,0,2023-08
40932,DSA,North,2023-08-27,0,0,0,0,0,1,1,2023-08
40933,Branch,South,2023-04-19,0,0,0,0,0,1,0,2023-04
40934,Branch,North,2023-10-21,1,1,0,0,0,1,0,2023-10
40935,Mobile,North,2023-09-13,1,0,0,0,0,1,0,2023-09
40936,Online,Metro,2023-01-22,0,0,0,0,0,1,0,2023-01
40937,Online,North,2023-09-09,1,0,0,0,0,1,0,2023-09
40938,Branch,East,2023-08-05,0,0,0,0,0,1,0,2023-08
40939,Branch,Metro,2023-10-14,0,0,0,0,0,1,0,2023-10
40940,Mobile,Metro,2023-04-09,0,0,0,0,0,1,0,2023-04
40941,Branch,South,2023-02-27,0,0,0,0,0,1,0,2023-02
40942,Online,Metro,2023-03-18,0,0,0,0,0,1,0,2023-03
40943,Online,South,2023-12-02,0,0,0,0,1,1,0,2023-12
40944,Branch,North,2023-11-08,1,0,0,0,0,1,0,2023-11
40945,Mobile,West,2023-12-05,0,0,0,0,0,1,0,2023-12
40946,Mobile,East,2023-08-27,0,0,0,0,0,1,0,2023-08
40947,Online,East,2023-10-24,0,0,0,0,0,1,0,2023-10
40948,Mobile,North,2023-09-06,0,1,0,0,0,1,0,2023-09
40949,Online,West,2023-05-23,0,0,0,0,0,1,0,2023-05
40950,Branch,Metro,2023-10-29,0,0,0,0,0,1,0,2023-10
40951,Online,West,2023-04-25,1,0,1,0,0,1,0,2023-04
40952,Branch,Metro,2023-05-01,0,0,0,0,0,0,0,2023-05
40953,Mobile,Metro,2023-08-29,0,0,0,0,0,0,0,2023-08
40954,DSA,Metro,2023-11-11,0,0,0,0,0,1,0,2023-11
40955,DSA,West,2023-07-12,1,0,0,0,0,1,0,2023-07
40956,DSA,North,2023-06-01,0,0,0,1,0,1,0,2023-06
40957,Online,Metro,2023-09-03,1,0,0,0,0,1,0,2023-09
40958,DSA,North,2023-12-09,0,0,0,0,0,1,0,2023-12
40959,Online,Metro,2023-04-12,1,0,0,0,0,1,0,2023-04
40960,Mobile,North,2023-04-03,1,0,0,0,0,1,0,2023-04
40961,Branch,North,2023-05-24,0,0,0,0,0,1,0,2023-05
40962,DSA,North,2023-06-26,0,0,0,0,0,1,0,2023-06
40963,Online,South,2023-10-15,0,1,0,0,0,1,0,2023-10
40964,Mobile,West,2023-04-18,0,0,0,0,0,1,0,2023-04
40965,Mobile,Metro,2023-08-17,1,0,0,0,0,1,0,2023-08
40966,DSA,Metro,2023-09-29,0,0,0,0,0,1,0,2023-09
40967,Mobile,South,2023-02-12,0,0,0,0,0,1,0,2023-02
40968,Mobile,North,2023-12-25,0,0,0,0,0,1,0,2023-12
40969,Mobile,North,2023-03-29,0,0,0,0,0,1,0,2023-03
40970,Online,Metro,2023-11-05,0,0,0,0,0,1,0,2023-11
40971,Mobile,East,2023-12-26,0,0,0,0,0,1,0,2023-12
40972,Mobile,Metro,2023-09-11,1,0,0,0,0,1,0,2023-09
40973,Mobile,Metro,2023-01-21,0,0,0,0,0,1,0,2023-01
40974,Mobile,South,2023-03-01,1,0,0,0,0,1,0,2023-03
40975,Mobile,North,2023-06-04,0,0,0,0,0,1,0,2023-06
40976,Online,West,2023-04-27,0,0,0,0,0,1,0,2023-04
40977,Mobile,Metro,2023-02-02,0,1,0,1,0,1,0,2023-02
40978,Mobile,Metro,2023-12-22,1,0,0,1,0,1,0,2023-12
40979,Branch,West,2023-09-05,1,1,0,0,0,1,0,2023-09
40980,Mobile,South,2023-04-12,1,0,0,0,0,1,0,2023-04
40981,Mobile,East,2023-06-27,0,0,0,0,0,1,0,2023-06
40982,Online,South,2023-10-29,0,0,0,0,0,1,0,2023-10
40983,Mobile,Metro,2023-06-05,0,0,0,0,0,0,0,2023-06
40984,Online,South,2023-06-28,0,0,0,0,0,1,0,2023-06
40985,DSA,West,2023-08-29,0,0,0,0,0,0,0,2023-08
40986,Mobile,South,2023-08-18,0,0,0,0,0,1,0,2023-08
40987,Branch,Metro,2023-10-09,1,0,0,0,0,1,0,2023-10
40988,Online,West,2023-06-25,0,0,0,0,0,1,0,2023-06
40989,DSA,West,2023-11-10,1,0,0,0,0,1,0,2023-11
40990,Branch,Metro,2023-06-24,0,0,0,0,0,1,0,2023-06
40991,Online,Metro,2023-03-04,0,0,0,0,0,1,0,2023-03
40992,DSA,Metro,2023-10-30,0,0,0,0,0,1,0,2023-10
40993,Branch,East,2023-03-11,0,0,0,0,0,1,0,2023-03
40994,Mobile,Metro,2023-10-02,0,0,0,0,0,1,0,2023-10
40995,Branch,South,2023-12-01,0,0,0,0,0,1,0,2023-12
40996,Branch,North,2023-07-28,0,0,0,0,0,1,0,2023-07
40997,Branch,East,2023-04-08,0,0,0,0,0,1,0,2023-04
40998,Online,East,2023-11-17,0,0,0,0,0,1,0,2023-11
40999,Mobile,North,2023-12-03,0,0,0,0,0,1,0,2023-12
41000,Mobile,South,2023-04-30,0,0,0,0,0,1,0,2023-04
41001,Online,East,2023-07-27,0,0,0,0,0,1,0,2023-07
41002,Branch,East,2023-02-23,0,0,0,0,0,1,0,2023-02
41003,Mobile,Metro,2023-12-16,0,1,1,0,0,1,0,2023-12
41004,Branch,West,2023-08-19,1,0,0,0,0,1,0,2023-08
41005,Mobile,East,2023-08-07,0,0,0,0,0,1,0,2023-08
41006,Online,South,2023-03-28,1,0,0,0,1,1,0,2023-03
41007,DSA,West,2023-06-26,0,1,0,0,0,1,0,2023-06
41008,Branch,North,2023-01-27,0,0,0,0,0,1,0,2023-01
41009,Mobile,East,2023-02-25,1,0,0,0,0,1,0,2023-02
41010,Mobile,South,2023-07-22,0,0,0,0,1,1,0,2023-07
41011,Mobile,North,2023-11-29,0,0,0,0,0,1,0,2023-11
41012,Online,Metro,2023-02-13,0,0,0,0,0,0,0,2023-02
41013,Online,Metro,2023-01-23,0,0,0,0,0,1,0,2023-01
41014,DSA,West,2023-10-25,0,0,0,1,0,1,1,2023-10
41015,Online,North,2023-08-15,0,0,0,1,0,1,0,2023-08
41016,Branch,West,2023-12-24,0,0,0,0,0,1,0,2023-12
41017,Online,North,2023-07-31,0,0,0,0,1,1,0,2023-07
41018,Mobile,North,2023-03-29,1,0,0,0,0,1,1,2023-03
41019,Branch,Metro,2023-08-12,0,0,0,0,0,1,0,2023-08
41020,Online,West,2023-10-09,0,0,0,0,0,1,0,2023-10
41021,Branch,Metro,2023-01-02,0,0,0,0,0,1,0,2023-01
41022,Branch,North,2023-01-13,0,0,0,0,0,1,1,2023-01
41023,Online,Metro,2023-04-13,0,1,0,0,0,1,0,2023-04
41024,Branch,West,2023-09-05,0,1,0,0,0,1,0,2023-09
41025,Mobile,West,2023-09-27,0,0,0,0,0,1,0,2023-09
41026,Mobile,South,2023-07-21,0,0,0,1,0,0,0,2023-07
41027,Online,Metro,2023-06-15,0,0,0,0,0,0,0,2023-06
41028,Online,South,2023-04-28,0,0,0,0,0,0,0,2023-04
41029,Mobile,North,2023-02-09,0,0,0,0,0,1,0,2023-02
41030,Online,Metro,2023-11-27,0,0,0,0,0,1,0,2023-11
41031,Mobile,East,2023-02-19,0,0,0,0,0,1,0,2023-02
41032,Branch,South,2023-07-13,1,0,0,0,0,1,0,2023-07
41033,Online,West,2023-12-17,1,0,0,0,0,1,0,2023-12
41034,DSA,South,2023-07-09,0,0,0,1,0,1,0,2023-07
41035,Mobile,Metro,2023-01-10,0,0,0,0,0,1,0,2023-01
41036,Mobile,South,2023-12-31,0,0,0,0,0,1,0,2023-12
41037,Branch,West,2023-09-19,1,0,0,0,0,0,0,2023-09
41038,DSA,South,2023-11-07,0,0,0,0,0,0,0,2023-11
41039,DSA,South,2023-03-02,0,0,0,0,1,1,0,2023-03
41040,DSA,East,2023-05-30,0,0,0,0,0,1,1,2023-05
41041,Mobile,North,2023-11-26,0,0,0,0,0,0,0,2023-11
41042,Mobile,West,2023-02-16,0,0,0,0,0,1,0,2023-02
41043,DSA,North,2023-08-07,1,0,1,0,0,1,0,2023-08
41044,Online,East,2023-08-08,0,0,0,0,0,0,0,2023-08
41045,DSA,Metro,2023-09-03,0,0,0,0,0,1,0,2023-09
41046,Branch,Metro,2023-10-28,0,0,0,0,0,1,0,2023-10
41047,DSA,East,2023-03-01,1,0,0,0,0,1,0,2023-03
41048,DSA,Metro,2023-08-31,0,0,0,0,0,1,0,2023-08
41049,DSA,Metro,2023-09-30,0,0,0,0,0,1,0,2023-09
41050,Online,South,2023-03-20,0,0,0,0,0,1,0,2023-03
41051,DSA,South,2023-02-12,0,0,0,0,0,1,0,2023-02
41052,DSA,South,2023-09-25,0,0,1,0,0,0,0,2023-09
41053,Mobile,East,2023-05-08,0,0,0,0,0,1,0,2023-05
41054,DSA,Metro,2023-03-05,1,0,0,0,0,1,0,2023-03
41055,Branch,North,2023-07-27,0,0,0,0,0,1,0,2023-07
41056,Mobile,West,2023-10-30,0,0,0,0,0,1,0,2023-10
41057,Online,Metro,2023-07-31,0,0,0,0,0,1,0,2023-07
41058,Mobile,East,2023-06-27,0,0,0,0,0,1,0,2023-06
41059,Online,South,2023-06-04,0,0,0,0,0,1,0,2023-06
41060,Online,West,2023-10-05,0,0,0,0,0,1,0,2023-10
41061,Branch,West,2023-08-07,0,0,0,0,0,1,0,2023-08
41062,DSA,West,2023-07-06,0,0,0,0,0,1,0,2023-07
